ID,logFC,fdr,pseudo_t,Rank_FC,Rank_t,Normed_FC,Normed_t
PIGG,0.235863291,0.427664151,0.3688971530057588,0.6607578676942839,0.7375080282594734,48.739956827765724,NA
RAMP3,0.690137597,0.4277902,0.36876916865339315,0.8353243416827232,0.7374438021836865,51.115000341188576,NA
GM14137,0.703919929,0.427790265,0.3687691026651138,0.838728323699422,0.7373795761078998,51.18705732918921,NA
TSPYL2,0.360815389,0.428001532,0.36855467645889445,0.723956326268465,0.737315350032113,49.3932331982842,NA
TRERF1,0.587456621,0.428262567,0.3682898841740658,0.8053307642903018,0.7372511239563263,50.578162173632755,NA
HDDC2,0.573844144,0.428419442,0.368130828779195,0.800834938985228,0.7371868978805395,50.50699322400596,NA
ARMCX2,0.451742399,0.428501481,0.36804767271624117,0.7620423892100193,0.7371226718047528,49.86861911037106,NA
GM42742,0.308714803,0.428576846,0.36797129555751035,0.6992935131663456,0.737058445728966,49.12084015912157,NA
PTPRT,0.651113556,0.429187739,0.3673526934178813,0.8236351958895312,0.7366088631984585,50.910974284199575,NA
TNFRSF1B,0.372975479,0.429187739,0.3673526934178813,0.7298651252408478,0.7366088631984585,49.45680875713858,NA
TRAM2,0.340909259,0.429187739,0.3673526934178813,0.7146435452793835,0.7366088631984585,49.289159680787364,NA
THOP1,0.296738258,0.429187739,0.3673526934178813,0.69299935773924215,0.7366088631984585,49.058224212897514,NA
BCL10,0.284513292,0.429187739,0.3673526934178813,0.6878612716763006,0.7366088631984585,48.99430946839926,NA
FBXO33,0.237636767,0.429187739,0.3673526934178813,0.6619781631342325,0.7366088631984585,48.74922894070361,NA
PRMT5,0.230441133,0.429187739,0.3673526934178813,0.6584457289659602,0.7366088631984585,48.711608622691024,NA
TBC1D19,0.457871387,0.429376929,0.36716129449960866,0.7638407193320488,0.7365446371226718,49.9006627743005,NA
NLGN1,0.75691165,0.429383605,0.3671545420934455,0.8506101477199743,0.736480411046885,51.46410941327992,NA
DHX38,0.197094135,0.429686152,0.36684864260861777,0.6380860629415542,0.7364161849710983,48.537263364229446,NA
ESPN,0.651188815,0.429783324,0.3667504395548648,0.8236994219653179,0.7363519588953115,50.91136775439459,NA
OSBPL5,0.472219597,0.429822625,0.36671072785332287,0.768529222864483,0.7362877328195248,49.97567829386574,NA
ETF1,0.238431042,0.429953094,0.366578921462558,0.662684649967887,0.7362235067437379,48.753381580775276,NA
TMEM64,0.225400335,0.430346304,0.36618192259096116,0.6559409120102762,0.7361592806679512,48.685254249497895,NA
RHEB,0.210961629,0.43072376,0.3658011706049969,0.6476557482337829,0.7360950545921644,48.6097655974333,NA
TMSB15B1,0.706281965,0.431094866,0.3654271492202173,0.8393705844572896,0.7360308285163777,51.199406560052985,NA
FBXL14,0.241613553,0.431194992,0.3653262917902312,0.6639049454078356,0.7359666024405909,48.7700204309306,NA
DNAJC11,0.196888562,0.431302572,0.3652179520045772,0.637893384714194,0.7359023763648042,48.53618858449013,NA
PDGFRL,0.639177103,0.43145555,0.3650639401204703,0.8195889531149647,0.7358381502890173,50.848567947551224,NA
D6WSU163E,0.336472445,0.432341655,0.364172919300659,0.7129094412331407,0.7357739242132306,49.26596306550056,NA
TRMT2A,0.249160477,0.433191903,0.36331966957969025,0.6682080924855491,0.7357096981374438,48.80947736841475,NA
GM47356,0.737211161,0.434230913,0.3622792622555486,0.8475915221579962,0.735645472061657,51.361111031041006,NA
ACAP2,0.255227638,0.434432496,0.36207769652776495,0.6714836223506744,0.7355812459858703,48.84119778752632,NA
CDC25B,0.501920843,0.434529695,0.36198053927521756,0.7794476557482338,0.7354527938342967,50.130962778858986,NA
CTSH,0.159443739,0.434529695,0.36198053927521756,0.6134232498394349,0.7354527938342967,48.340419017946736,NA
RPS14,0.175046887,0.434561052,0.36194920037966044,0.6236994219653179,0.7353885677585099,48.42199562255968,NA
TNC,0.55751866,0.435624602,0.36088760134249553,0.7958895311496468,0.7353243416827232,50.421640091844246,NA
RSPO1,0.72184114,0.436234504,0.3602799868449567,0.8429672447013488,0.7352601156069364,51.28075326438972,NA
RASGEF1B,0.406519587,0.436600632,0.3599156399646856,0.7447655748233782,0.7351958895311497,49.632184548960176,NA
NOL4L,0.432745793,0.436652494,0.3598640549665302,0.7551059730250481,0.7351316634553628,49.76930077943875,NA
FBXO44,0.399827402,0.436667835,0.3598487970790717,0.7428387925497753,0.7350674373795761,49.5971963703092,NA
PPRC1,0.358313062,0.438243333,0.35828468211000297,0.7229929351316634,0.7349389852280026,49.38015049598007,NA
R3HDM1,0.201864142,0.438243333,0.35828468211000297,0.6414258188824663,0.7349389852280026,48.56220198399002,NA
GM9800,0.494404316,0.438398401,0.3581310385522981,0.7768143866409762,0.7348747591522158,50.09166476341099,NA
HPGDS,0.604889478,0.438421061,0.3581085912563869,0.8102119460500964,0.7348105330764291,50.669304889369535,NA
NUS1,0.195006748,0.438605456,0.3579259702509366,0.6365446371226718,0.7347463070006423,48.526350057249786,NA
RPP38,0.388463008,0.438726096,0.3578065324249343,0.7378291586384071,0.7346820809248555,49.53778088081929,NA
GM45233,0.735375729,0.438848101,0.3576857765987327,0.8471419396274887,0.7344894026974952,51.35151499884558,NA
CTTNBP2,0.708092971,0.438848101,0.3576857765987327,0.839820166987797,0.7344894026974952,51.20887488788103,NA
UQCC2,0.280887143,0.438848101,0.3576857765987327,0.6861271676300578,0.7344894026974952,48.97535118361976,NA
ANO10,0.258576563,0.439129867,0.3574070237651786,0.6739242132305716,0.7344251766217084,48.858706685769384,NA
DDX60,0.537287825,0.439252161,0.3572860932178313,0.7904303147077714,0.7343609505459217,50.31586894695832,NA
TBX20,0.379595997,0.439357201,0.3571822511816103,0.7333975594091201,0.7342967244701348,49.49142224534101,NA
TMED10,0.193734532,0.439854805,0.3566906594085852,0.6355170199100835,0.7341682723185613,48.51969863911197,NA
YBX1,0.174061992,0.439854805,0.3566906594085852,0.6229287090558767,0.7341682723185613,48.416846380240095,NA
IPPK,0.25219518,0.439863285,0.3566822866872589,0.6698137443802183,0.7341040462427746,48.825343446641305,NA
TTI2,0.264034274,0.439879648,0.356666131148313,0.6769428387925498,0.7339755940912011,48.88724076955418,NA
AGPAT3,0.170502073,0.439879648,0.356666131148313,0.6208092485549133,0.7339755940912011,48.398234360106905,NA
FAM220A,0.657570722,0.439980214,0.3565668533861522,0.8254335260115607,0.7337829158638407,50.94473373310707,NA
GDF15,0.439275066,0.439980214,0.3565668533861522,0.7572254335260116,0.7337829158638407,49.803437219209165,NA
2810013P06RIK,0.327876156,0.439980214,0.3565668533861522,0.7093770070648683,0.7337829158638407,49.221019822708044,NA
ZFP608,0.40070277,0.439980214,0.3565668533861521,0.7430956968529223,0.7336544637122672,49.60177298197929,NA
POLR2A,0.195509397,0.439980214,0.3565668533861521,0.6368657675016056,0.7336544637122672,48.528978014039794,NA
GM5602,0.734782837,0.440422237,0.35613076153818807,0.8468850353243417,0.7335902376364805,51.348415232294485,NA
KCNH6,0.485888845,0.440436869,0.3561163333582067,0.7732819524727039,0.7335260115606936,50.0471440544579,NA
HBEGF,0.522988055,0.440489167,0.3560647677740076,0.7856133590237636,0.7334617854849069,50.24110668210344,NA
FBXO4,0.266897782,0.440613563,0.3559421384939241,0.6789338471419396,0.7333975594091201,48.902211803599485,NA
MCUR1,0.265868113,0.440690867,0.3558659498363562,0.6783558124598587,0.7333333333333333,48.896828473203904,NA
TRIM59,0.723716658,0.441308831,0.3552573818294992,0.8434168272318562,0.7332691072575466,51.29055887479158,NA
EEF1AKMT3,0.714434124,0.44131005,0.35525618220645727,0.841233140655106,0.733140655105973,51.24202779593979,NA
ETAA1,0.317811849,0.44131005,0.35525618220645727,0.70417469492614,0.733140655105973,49.16840146692226,NA
GGT7,0.706952286,0.441447596,0.3551208438844117,0.8396274887604367,0.7330764290301862,51.20291114202457,NA
MRGPRB11-PS,0.714756265,0.441447596,0.3551208438844116,0.8412973667308927,0.7330122029543995,51.243712018186905,NA
RAB6A,0.182438616,0.441690474,0.354881967130214,0.6275529865125241,0.7329479768786127,48.460641167294554,NA
CINP,0.246985597,0.441727208,0.3548458497333529,0.6669877970456005,0.732883750802826,48.79810662926386,NA
CCL17,0.729746462,0.442579263,0.35400893874959827,0.845407835581246,0.7328195247270392,51.322083983494096,NA
YIPF5,0.244785734,0.442909633,0.3536848739865237,0.6658317276814386,0.7327552986512524,48.78660527363014,NA
GM10131,0.369918272,0.443054041,0.35354329798304057,0.7283879254977521,0.7326910725754656,49.44082502317291,NA
GM26850,0.728459214,0.443166619,0.3534329597644604,0.8449582530507386,0.7326268464996789,51.31535397483592,NA
ANKRD13D,0.732506183,0.443435788,0.35316925956678896,0.8461785484906872,0.7325626204238921,51.33651239684113,NA
LMO7,0.290134776,0.443694273,0.3529161769191216,0.689980732177264,0.7324341682723186,49.0236997925573,NA
UTP4,0.259849448,0.443694273,0.3529161769191216,0.6746307000642261,0.7324341682723186,48.865361601582705,NA
HOXB3,0.600503855,0.443906861,0.3527081424911614,0.8090558766859345,0.7323699421965318,50.64637591161117,NA
OGFOD3,0.229582254,0.444034829,0.35258296355819563,0.6579961464354528,0.732305716120745,48.70711821904983,NA
NR4A1,0.476317052,0.444082753,0.3525360933482308,0.7698779704560051,0.7322414900449582,49.997100667508185,NA
PLPPR1,0.568136129,0.44445385,0.35217332745163754,0.7990366088631985,0.7321772639691715,50.47715049721905,NA
UBAP2L,0.230156132,0.444726258,0.3519072277180445,0.6582530507385999,0.7321130378933847,48.71011857633042,NA
ZFP449,0.697032414,0.444729074,0.3519044777806007,0.8368657675016057,0.7318561335902376,51.15104792340004,NA
ZCWPW1,0.477099119,0.444729074,0.3519044777806007,0.770199100834939,0.7318561335902376,50.00118948153723,NA
RAB3D,0.463654019,0.444729074,0.3519044777806007,0.7656390494540783,0.7318561335902376,49.93089561476872,NA
SPRED2,0.3575954,0.444729074,0.3519044777806007,0.7224149004495826,0.7318561335902376,49.37639840510585,NA
PTK7,0.530506636,0.444754873,0.3518792848282612,0.7882466281310212,0.7317919075144509,50.280415436304025,NA
LCA5,0.73423248,0.445330993,0.3513170789076577,0.8466281310211946,0.7317276814386641,51.34553784784713,NA
NUSAP1,0.584526335,0.445838255,0.3508226697664848,0.8043673731535004,0.7316634553628774,50.5628420098796,NA
AI429214,0.683969678,0.447193089,0.3495049167324481,0.8332691072575465,0.7315350032113038,51.082753137640445,NA
DZIP1,0.675819069,0.447193089,0.3495049167324481,0.8312138728323699,0.7315350032113038,51.04014000548611,NA
OLFR1033,0.340132801,0.447311602,0.3493898373085998,0.7143224149004496,0.731470777135517,49.28510019181343,NA
G530011O06RIK,0.561565662,0.447407905,0.3492963468653379,0.7971740526653821,0.7314065510597303,50.44279868638053,NA
ACTA2,0.473885636,0.447807577,0.34890856233927975,0.7692999357739242,0.7313423249839435,49.984388703122434,NA
DDA1,0.204865398,0.448529987,0.34820851638069444,0.643159922928709,0.7312780989081568,48.57789319412622,NA
ASRGL1,0.221942069,0.449259389,0.34750283787334174,0.6542068079640334,0.7311496467565832,48.66717369305324,NA
RPS6,0.178673522,0.449259389,0.34750283787334174,0.6256904303147077,0.7311496467565832,48.44095644825141,NA
SLC39A4,0.386602181,0.449319467,0.3474447649646628,0.7368657675016057,0.7310854206807964,49.528052078116644,NA
CDC14A,0.504314831,0.449561105,0.3472112699803124,0.7803468208092486,0.7310211946050096,50.14347906163245,NA
ARPC5,0.188332815,0.450074038,0.34671603811357626,0.6322414900449582,0.7309569685292229,48.49145730396986,NA
FZD3,0.724455839,0.450266059,0.34653078886775934,0.84373795761079,0.7308285163776493,51.29442347161359,NA
MTOR,0.238022015,0.450266059,0.34653078886775934,0.6625561978163135,0.7308285163776493,48.751243099883155,NA
SLC35B3,0.327127132,0.450309132,0.3464892457152936,0.708927424534361,0.7307642903018625,49.217103764570695,NA
RPL14-PS1,0.201251391,0.450531687,0.34627465861322665,0.6410404624277457,0.7307000642260758,48.558998390327176,NA
GM9917,0.344544284,0.450597934,0.3462108038559886,0.7160565189466923,0.7305073859987155,49.30816437119876,NA
NOC4L,0.269108627,0.450597934,0.3462108038559886,0.6800256904303147,0.7305073859987155,48.91377057548485,NA
ARFIP1,0.208944401,0.450597934,0.3462108038559886,0.6459858702633269,0.7305073859987155,48.599219096754716,NA
RASSF1,0.336658086,0.450748644,0.3460655711040702,0.7130378933847142,0.7304431599229287,49.26693363646847,NA
BIRC2,0.242128374,0.450760019,0.34605461147620487,0.6641618497109827,0.7303789338471419,48.77271202554749,NA
AMIGO2,0.3616046,0.450793665,0.3460221957201513,0.7242774566473988,0.7303147077713552,49.39735936267763,NA
TRP53I11,0.288375394,0.450951193,0.3458704598023154,0.689402697495183,0.7302504816955684,49.01450136607458,NA
TAT,0.393335176,0.450952847,0.34586886689876645,0.7402055234425177,0.7301862556197817,49.56325362020135,NA
GABRQ,0.731354949,0.451147711,0.34568124178205994,0.8459216441875401,0.7301220295439949,51.3304934985499,NA
SERPINA5,0.705571112,0.45139607,0.34544222634984684,0.8391779062299294,0.7300578034682081,51.195690068091295,NA
GM7336,0.196079204,0.451753599,0.34509837884536093,0.6373795761078999,0.7299935773924213,48.53195708725916,NA
DDHD1,0.25634538,0.451919606,0.34493881690533795,0.6719332048811818,0.7299293513166345,48.847041582457535,NA
SMAD1,0.380584026,0.452104471,0.34476119807292227,0.7342324983943481,0.7298651252408478,49.49658787288483,NA
SNX16,0.327853057,0.452335718,0.34453911749873617,0.7093127809890816,0.729800899165061,49.22089905618132,NA
GM45322,0.518974894,0.452428941,0.34444962188409867,0.7843288375080283,0.7296082209377007,50.22012501557403,NA
ASTN2,0.512278259,0.452428941,0.34444962188409867,0.7826589595375723,0.7296082209377007,50.18511357136853,NA
EIF2D,0.314840414,0.452428941,0.34444962188409867,0.7021194605009634,0.7296082209377007,49.15286616737066,NA
NKG7,0.623186224,0.452473739,0.3444066216263998,0.8154784842646114,0.7295439948619139,50.76496420210215,NA
GNL2,0.3848321,0.452676564,0.344211989244409,0.7362877328195248,0.7294797687861272,49.518797714966986,NA
PIP4K2C,0.198854529,0.452716013,0.3441741438203075,0.6397559409120103,0.7294155427103404,48.54646708166525,NA
ARPC3,0.18366099,0.452732852,0.3441579903188469,0.628131021194605,0.7293513166345537,48.46703200076528,NA
GM20458,0.676078615,0.452839118,0.3440560641569191,0.8313423249839434,0.7292870905587668,51.04149696764663,NA
CUL9,0.287174473,0.453337686,0.3435781765037686,0.6888246628131022,0.7292228644829801,49.00822269348951,NA
ZMYND15,0.472046023,0.453392278,0.3435258808803172,0.7684007707129095,0.7291586384071933,49.97477081176219,NA
WDR93,0.703003149,0.453512521,0.34341071802805073,0.8384714193962749,0.7290944123314066,51.18226420670028,NA
GM10603,0.705181824,0.453578074,0.3433479474373762,0.8390494540783558,0.7289017341040462,51.19365478692518,NA
ALG8,0.321493483,0.453578074,0.3433479474373762,0.7064226075786769,0.7289017341040462,49.18764983918326,NA
TMEM106B,0.284213971,0.453578074,0.3433479474373762,0.6876043673731534,0.7289017341040462,48.992744554007025,NA
S100A8,0.700461929,0.453733035,0.34319959984811593,0.8379576107899808,0.7288375080282595,51.16897816344961,NA
TMEM258,0.373157616,0.453808477,0.3431273958906198,0.7299935773924213,0.7287732819524727,49.457761008442894,NA
VWA7,0.709235175,0.45424501,0.34270983483196527,0.8399486191393706,0.7285806037251124,51.214846575395335,NA
NEBL,0.673639686,0.45424501,0.34270983483196527,0.830635838150289,0.7285806037251124,51.02874572368534,NA
SERBP1,0.194119675,0.45424501,0.34270983483196527,0.6357739242132305,0.7285806037251124,48.52171224932898,NA
ZBTB3,0.725305019,0.454406332,0.34255562550676577,0.8440590879897238,0.7283879254977521,51.29886316680236,NA
SSR2,0.242998558,0.454406332,0.34255562550676577,0.6648683365446372,0.7283879254977521,48.77726153415361,NA
STRN3,0.205203176,0.454406332,0.34255562550676577,0.6433526011560694,0.7283879254977521,48.57965916996346,NA
KAT7,0.207013501,0.454691976,0.34228270977041575,0.6448940269749518,0.7283236994219653,48.589123937377444,NA
LMOD1,0.575323254,0.454721696,0.3422543239380841,0.8010276172125883,0.7282594733461786,50.514726328354456,NA
SAMD4B,0.215843036,0.455064527,0.34192701711630846,0.6504816955684007,0.7281952472703918,48.63528664028913,NA
GLA,0.384648837,0.455065578,0.3419260140871855,0.7361592806679512,0.728131021194605,49.51783957669315,NA
AGRN,0.344572196,0.455602643,0.341413765196567,0.7161207450224791,0.7280667951188182,49.308310301121864,NA
OLFR46,0.724485421,0.455863946,0.3411647545241336,0.8438664097623635,0.7280025690430315,51.294578132654934,NA
PLEKHA3,0.254169744,0.455953171,0.34107975957383263,0.6707129094412332,0.7279383429672447,48.835666890776494,NA
ZC3H13,0.359532168,0.455986167,0.34104833208708213,0.7232498394348106,0.7277456647398844,49.38652424364581,NA
RAB3GAP1,0.32165498,0.455986167,0.34104833208708213,0.7064868336544637,0.7277456647398844,49.18849418014031,NA
FRRS1,0.227053838,0.455986167,0.34104833208708213,0.6567758509955042,0.7277456647398844,48.69389911785762,NA
BNIP2,0.192029138,0.456560156,0.34050199206693166,0.6342324983943481,0.7276814386640976,48.51078247347365,NA
IRGM2,0.401035102,0.457371954,0.33973046980464594,0.743159922928709,0.7276172125883108,49.60351048496036,NA
AC157931.1,0.695874292,0.457477998,0.33962978810456057,0.8366088631984586,0.7275529865125241,51.14499301316733,NA
SPATA13,0.291602764,0.457513907,0.33959570019520646,0.6909441233140655,0.7274887604367373,49.03137474870414,NA
TTF2,0.29990983,0.457637927,0.33947799032461606,0.694990366088632,0.7274245343609506,49.07480587161444,NA
COL2A1,0.519691407,0.458250338,0.3388972060351822,0.7845215157353885,0.7273603082851637,50.223871099229775,NA
GM4524,0.717025381,0.458482767,0.3386769835216792,0.8417469492614001,0.7271676300578035,51.25557544335937,NA
FBP2,0.668841051,0.458482767,0.3386769835216792,0.8291586384071933,0.7271676300578035,51.00365743060007,NA
GM47483,0.54580175,0.458482767,0.3386769835216792,0.7924213230571612,0.7271676300578035,50.36038157309179,NA
PTGES3L,0.70955869,0.458496531,0.33866394586802134,0.8401412973667309,0.7269107257546564,51.216537981209164,NA
